created_at,entry_id,current,voltage,vibration,temperature,latitude,longitude,relay_status,humidity,failure
2022-03-29T16:31:42+05:30,507,2.312465229,220.98062,0,43.10134,,,0,22,no
2022-03-29T16:31:58+05:30,508,2.434486271,220.62971,0,43.22344,,,0,22,no
2022-03-29T16:32:15+05:30,509,1.95710605,221.08153,0,42.36874,,,0,22,no
2022-03-29T16:32:31+05:30,510,1.870170094,221.38628,0,43.83394,,,0,22,no
2022-03-29T16:32:48+05:30,511,2.22220116,221.5641,0,43.10134,,,0,22,no
2022-03-29T16:33:05+05:30,512,2.104581234,221.54051,0,41.02564,,,0,22,no
2022-03-29T16:33:21+05:30,513,2.155286924,221.52039,0,42.36874,,,0,22,no
2022-03-29T16:33:37+05:30,514,2.460464962,221.33215,0,42.36874,,,0,22,no
2022-03-29T16:33:54+05:30,515,2.35458244,221.7803,0,42.61294,,,0,22,no
2022-03-29T16:34:10+05:30,516,2.051095842,221.86189,0,42.73504,,,0,22,no
2022-03-29T16:34:27+05:30,517,2.206277336,221.47261,0,42.97924,,,0,22,no
2022-03-29T16:34:43+05:30,518,2.396505191,221.0135,0,42.61294,,,0,21,no
2022-03-29T16:35:00+05:30,519,2.190425937,221.37247,0,41.88034,,,0,23,no
2022-03-29T16:35:16+05:30,520,2.061574135,220.73424,0,42.00244,,,0,23,no
2022-03-29T16:35:32+05:30,521,2.213177107,220.78215,0,231.86813,,,1,23,no
2022-03-29T16:36:22+05:30,522,2.325294067,221.36555,0,40.41514,,,0,23,no
2022-03-29T16:36:38+05:30,523,2.123249199,221.34943,0,42.73504,,,0,23,no
2022-03-29T16:36:54+05:30,524,1.82144948,221.16452,0,42.73504,,,0,22,no
2022-03-29T16:37:11+05:30,525,2.025532754,220.9789,1,42.00244,,,1,23,yes
2022-03-29T16:38:00+05:30,526,1.97975713,220.43613,0,40.17094,,,0,23,no
2022-03-29T16:38:16+05:30,527,2.009597643,220.87506,0,39.43834,,,0,23,no
2022-03-29T16:38:32+05:30,528,1.925341817,220.85429,0,40.90354,,,0,22,no
2022-03-29T16:38:49+05:30,529,1.799691242,219.69324,0,41.14774,,,0,22,no
2022-03-29T16:39:05+05:30,530,1.909580682,220.72385,0,43.22344,,,0,22,no
2022-03-29T16:39:22+05:30,531,1.787989116,221.1311,0,43.22344,,,0,22,no
2022-03-29T16:39:38+05:30,532,1.873187602,221.02965,0,43.34554,,,0,22,no
2022-03-29T16:39:54+05:30,533,2.046427093,220.54536,0,44.93285,,,0,22,no
2022-03-29T16:40:11+05:30,534,1.808101906,220.73424,0,44.56654,,,0,22,no
2022-03-29T16:40:29+05:30,535,2.181756549,220.54248,0,42.36874,,,0,22,no
2022-03-29T16:40:45+05:30,536,2.348615392,220.7556,0,42.97924,,,0,22,no
2022-03-29T16:41:01+05:30,537,2.195932521,220.81735,0,42.12454,,,0,22,no
2022-03-29T16:41:18+05:30,538,2.206088077,221.49161,0,42.24664,,,0,22,no
2022-03-29T16:41:34+05:30,539,2.292620089,221.26649,0,41.75824,,,0,22,no
2022-03-29T16:41:50+05:30,540,1.83520428,221.53937,0,41.63614,,,0,22,no
2022-03-29T16:42:07+05:30,541,1.93189421,220.10522,0,41.75824,,,0,23,no
2022-03-29T16:42:23+05:30,542,2.4035008,220.37022,0,41.14774,,,0,23,no
2022-03-29T16:42:40+05:30,543,1.850611243,219.69498,0,41.88034,,,0,23,no
2022-03-29T16:42:59+05:30,544,2.518120028,219.22704,0,42.12454,,,0,23,no
2022-03-29T16:43:15+05:30,545,2.16443699,218.86061,0,41.02564,,,0,23,no
2022-03-29T16:43:31+05:30,546,1.974158814,219.17183,0,42.24664,,,0,23,no
2022-03-29T16:43:48+05:30,547,2.112696065,218.92406,0,42.36874,,,0,23,no
2022-03-29T16:44:04+05:30,548,1.873294779,219.02586,0,42.61294,,,0,23,no
2022-03-29T16:44:20+05:30,549,2.268154172,218.7197,0,42.24664,,,0,23,no
2022-03-29T16:44:37+05:30,550,2.250549062,218.77328,0,42.12454,,,0,23,no
2022-03-29T16:44:53+05:30,551,2.439159794,218.67776,0,42.36874,,,0,23,no
2022-03-29T16:45:10+05:30,552,2.182356291,218.77271,0,42.36874,,,0,23,no
2022-03-29T16:45:26+05:30,553,2.281268513,219.0974,0,43.34554,,,0,23,no
2022-03-29T16:45:42+05:30,554,2.503815132,218.98981,0,42.49084,,,0,23,no
2022-03-29T16:45:59+05:30,555,2.347951828,219.22937,0,42.97924,,,0,23,no
2022-03-29T16:46:15+05:30,556,1.936611387,219.56909,0,41.51404,,,0,23,no
2022-03-29T16:46:31+05:30,557,1.955191362,219.39029,0,41.63614,,,0,23,no
2022-03-29T16:46:48+05:30,558,1.920506986,219.46809,0,41.75824,,,0,23,no
2022-03-29T16:47:04+05:30,559,2.043236174,219.06425,0,41.88034,,,0,23,no
2022-03-29T16:47:20+05:30,560,1.919679436,219.5627,0,41.88034,,,0,23,no
2022-03-29T16:47:37+05:30,561,1.868591007,219.57721,0,41.75824,,,0,23,no
2022-03-29T16:47:53+05:30,562,2.382466434,219.18462,0,41.75824,,,0,23,no
2022-03-29T16:48:10+05:30,563,2.262731141,219.2439,0,41.88034,,,0,23,no
2022-03-29T16:48:26+05:30,564,2.023975078,219.30606,0,42.36874,,,0,24,no
2022-03-29T16:48:42+05:30,565,2.430150985,219.48842,0,42.36874,,,0,23,no
2022-03-29T16:48:59+05:30,566,1.805712084,218.96071,0,42.36874,,,0,23,no
2022-03-29T16:49:15+05:30,567,2.005877814,219.42513,0,42.24664,,,0,23,no
2022-03-29T16:49:32+05:30,568,2.527174159,219.91757,0,41.63614,,,0,23,no
2022-03-29T16:49:48+05:30,569,2.121650261,219.75818,0,42.61294,,,0,23,no
2022-04-04T16:40:05+05:30,570,2.357901059,216.72241,1,29.54823,,,1,58,yes
2022-04-04T16:40:23+05:30,571,8.690918913,55.79387,1,500,,,1,57,yes
2022-04-04T16:41:00+05:30,572,2.401744328,215.87227,0,29.91453,,,0,58,no
2022-04-04T16:41:18+05:30,573,1.88865304,215.26982,0,30.28083,,,0,57,no
2022-04-04T16:59:50+05:30,574,2.379063725,217.93027,0,36.75214,,,0,58,no
2022-04-04T17:00:06+05:30,575,2.173834532,217.91447,0,35.28693,,,0,58,no
2022-04-04T17:00:22+05:30,576,2.519904493,217.59158,0,34.79853,,,0,58,no
2022-04-04T17:00:39+05:30,577,2.307225163,218.24918,0,34.92064,,,0,59,no
2022-04-04T17:00:55+05:30,578,1.848054962,217.98053,0,35.04274,,,0,59,no
2022-04-04T17:01:12+05:30,579,2.124462293,217.71156,0,34.79853,,,0,58,no
2022-04-04T17:01:28+05:30,580,2.425491001,218.37228,0,34.55433,,,0,59,no
2022-04-04T17:01:44+05:30,581,1.893127093,218.70164,0,35.04274,,,0,59,no
2022-04-04T17:02:00+05:30,582,2.152702249,218.32095,0,35.28693,,,0,59,no
2022-04-04T17:02:17+05:30,583,2.044099109,218.97177,0,34.79853,,,0,59,no
2022-04-04T17:02:33+05:30,584,2.28532969,218.70805,0,34.92064,,,0,59,no
2022-04-04T17:02:49+05:30,585,2.181178129,218.89088,0,35.04274,,,0,59,no
2022-04-04T17:03:05+05:30,586,2.233683739,218.75523,0,34.92064,,,0,59,no
2022-04-04T17:03:22+05:30,587,1.994905702,218.76222,0,35.04274,,,0,59,no
2022-04-04T17:03:38+05:30,588,2.304711883,218.48718,0,35.16484,,,0,59,no
2022-04-04T17:03:55+05:30,589,2.063915484,218.67659,0,35.77534,,,0,59,no
2022-04-04T17:04:12+05:30,590,1.978924916,218.64397,0,35.53114,,,0,59,no
2022-04-04T17:04:28+05:30,591,1.826302778,218.53441,0,35.40903,,,0,59,no
2022-04-04T17:04:45+05:30,592,1.87551739,218.7663,0,35.28693,,,0,59,no
2022-04-04T17:05:01+05:30,593,2.37168998,218.60783,0,35.89743,,,0,59,no
2022-04-04T17:05:17+05:30,594,2.328630185,219.44661,0,36.38584,,,0,59,no
2022-04-04T17:05:34+05:30,595,2.393459101,218.17795,0,35.16484,,,0,59,no
2022-04-04T17:05:50+05:30,596,1.992504447,219.02586,0,35.53114,,,0,59,no
2022-04-04T17:06:07+05:30,597,1.907071008,219.05844,0,35.53114,,,0,59,no
2022-04-04T17:06:23+05:30,598,2.316190293,219.01482,0,35.53114,,,0,59,no
2022-04-04T17:06:40+05:30,599,2.126734201,219.23285,0,35.40903,,,0,59,no
2022-04-04T17:06:57+05:30,600,1.92750965,218.67076,0,35.89743,,,0,59,no
2022-04-04T17:07:13+05:30,601,1.853765416,219.32117,0,36.14164,,,0,59,no
2022-04-04T17:07:29+05:30,602,1.991362412,219.15147,0,36.26374,,,0,59,no
2022-04-04T17:07:46+05:30,603,2.236973417,218.43353,0,35.40903,,,0,59,no
2022-04-04T17:08:02+05:30,604,2.50214079,219.13635,0,36.87424,,,0,59,no
2022-04-04T17:08:19+05:30,605,2.101177954,218.34895,0,37.24054,,,0,59,no
2022-04-04T17:08:35+05:30,606,2.511439023,218.32503,0,36.50794,,,0,59,no
2022-04-04T17:08:52+05:30,607,2.460244326,218.31978,0,36.75214,,,0,59,no
2022-04-04T17:09:08+05:30,608,2.526579683,218.49301,0,36.87424,,,0,60,no
2022-04-04T17:09:24+05:30,609,2.18483521,218.52449,0,36.87424,,,0,60,no
2022-04-04T17:09:41+05:30,610,2.540385766,218.77386,0,36.99634,,,0,60,no
2022-04-04T17:09:58+05:30,611,1.873473807,219.00493,0,36.38584,,,0,60,no
2022-04-04T17:10:14+05:30,612,2.333760496,218.9642,0,36.75214,,,0,60,no
2022-04-04T17:10:30+05:30,613,2.164805538,218.82335,0,37.11844,,,0,60,no
2022-04-04T17:10:47+05:30,614,2.537624668,219.0119,0,36.87424,,,0,60,no
2022-04-04T17:11:03+05:30,615,2.250231646,218.80414,0,36.26374,,,0,60,no
2022-04-04T17:11:20+05:30,616,1.941471231,219.01947,0,37.11844,,,0,60,no
2022-04-04T17:11:36+05:30,617,2.232756771,218.84605,0,37.24054,,,0,60,no
2022-04-04T17:11:52+05:30,618,1.948391319,218.24158,0,36.75214,,,0,60,no
2022-04-04T17:12:09+05:30,619,2.015607933,218.36588,0,37.48474,,,0,60,no
2022-04-04T17:12:25+05:30,620,2.148325615,218.76572,0,37.72894,,,0,59,no
2022-04-04T17:12:42+05:30,621,2.527254256,218.43469,0,32.96703,,,0,59,no
2022-04-04T17:12:58+05:30,622,2.501026187,219.23401,0,37.48474,,,0,59,no
2022-04-04T17:13:15+05:30,623,2.436745978,218.89438,0,37.85104,,,0,59,no
2022-04-04T17:13:31+05:30,624,2.114788306,218.70747,0,37.85104,,,0,59,no
2022-04-04T17:13:47+05:30,625,1.808530429,218.61949,0,37.11844,,,0,60,no
2022-04-04T17:14:04+05:30,626,2.457788786,218.5379,0,37.11844,,,0,60,no
2022-04-04T17:14:20+05:30,627,2.38567633,218.88971,0,37.48474,,,0,60,no
2022-04-04T17:14:36+05:30,628,2.264869216,219.03693,0,37.11844,,,0,60,no
2022-04-04T17:14:53+05:30,629,1.873239957,219.03227,0,37.24054,,,0,60,no
2022-04-04T17:15:09+05:30,630,2.334225712,218.92056,0,37.48474,,,0,60,no
2022-04-04T17:18:14+05:30,631,2.421183089,220.30139,0,41.63614,,,0,59,no
2022-04-04T17:18:31+05:30,632,2.309074397,219.68976,0,39.56044,,,0,59,no
2022-04-04T17:18:47+05:30,633,2.393650974,219.71875,0,38.94994,,,0,59,no
2022-04-04T17:19:03+05:30,634,2.271719402,220.01837,1,37.97314,,,1,59,yes
2022-04-04T17:19:40+05:30,635,1.846428738,220.19263,0,38.58364,,,0,59,no
2022-04-04T17:19:57+05:30,636,2.476461046,219.90251,0,38.82784,,,0,59,no
2022-04-04T17:20:13+05:30,637,2.373638198,219.99983,0,37.72894,,,0,59,no
2022-04-04T17:20:30+05:30,638,2.455393867,220.27016,0,38.33944,,,0,59,no
2022-04-04T17:20:46+05:30,639,2.220088798,220.0948,1,37.48474,,,1,59,yes
2022-04-04T17:21:02+05:30,640,26.88866294,15.95282,0,40.29304,,,0,59,no
2022-04-04T17:23:11+05:30,641,1.811859022,220.27652,0,42.49084,,,0,58,no
2022-04-04T17:23:27+05:30,642,2.187155352,219.99809,0,39.07204,,,0,59,no
2022-04-04T17:23:43+05:30,643,1.796643968,220.06586,0,38.94994,,,0,59,no
2022-04-04T17:24:00+05:30,644,2.224369978,219.67119,0,37.24054,,,0,59,no
2022-04-04T17:24:16+05:30,645,2.391071188,219.95581,0,37.85104,,,0,59,no
2022-04-04T17:24:33+05:30,646,2.378958236,221.07576,0,37.11844,,,0,60,no
2022-04-04T17:24:49+05:30,647,2.001804948,221.73489,0,36.38584,,,0,60,no
2022-04-04T17:25:06+05:30,648,2.375788344,221.37073,0,37.36264,,,0,60,no
2022-04-04T17:25:22+05:30,649,1.866576669,221.81248,0,38.33944,,,0,60,no
2022-04-04T17:25:38+05:30,650,2.236737437,221.79179,0,36.99634,,,0,60,no
2022-04-04T17:25:54+05:30,651,2.475791374,221.46858,0,36.50794,,,0,60,no
2022-04-04T17:26:11+05:30,652,2.174294879,221.29933,0,35.53114,,,0,60,no
2022-04-04T17:26:27+05:30,653,1.956504183,221.14954,0,34.55433,,,0,60,no
2022-04-04T17:26:43+05:30,654,2.158052192,221.23654,0,36.50794,,,0,60,no
2022-04-04T17:27:00+05:30,655,2.240782007,221.39146,0,40.17094,,,0,60,no
2022-04-04T17:27:16+05:30,656,1.839671687,221.00139,0,41.02564,,,0,60,no
2022-04-04T17:27:32+05:30,657,1.806949141,220.87506,0,41.02564,,,0,60,no
2022-04-04T17:27:49+05:30,658,2.394257435,221.22099,0,41.02564,,,0,60,no
2022-04-04T17:28:05+05:30,659,2.027777838,220.73424,0,41.63614,,,0,60,no
2022-04-04T17:28:22+05:30,660,2.301370678,220.42516,0,41.14774,,,0,60,no
2022-04-04T17:28:38+05:30,661,2.299514064,220.60313,0,41.02564,,,0,60,no
2022-04-04T17:28:54+05:30,662,2.291635769,221.36153,0,41.39194,,,0,60,no
2022-04-04T17:29:11+05:30,663,1.785821397,221.39952,0,41.02564,,,0,60,no
2022-04-04T17:29:27+05:30,664,2.090776269,221.21927,0,41.88034,,,0,60,no
2022-04-04T17:29:44+05:30,665,2.273809981,221.4565,0,41.88034,,,0,60,no
2022-04-04T17:30:00+05:30,666,2.425151574,221.47894,0,41.02564,,,0,60,no
2022-04-04T17:30:16+05:30,667,2.07378018,221.23367,0,41.63614,,,0,60,no
2022-04-04T17:30:34+05:30,668,1.855508735,221.12534,0,41.14774,,,0,60,no
2022-04-04T17:30:50+05:30,669,2.324798159,221.41277,0,42.36874,,,0,60,no
2022-04-04T17:31:07+05:30,670,2.174928883,221.23482,0,44.20024,,,0,59,no
2022-04-04T17:31:23+05:30,671,2.3977755,220.89641,0,41.75824,,,0,59,no
2022-04-04T17:31:40+05:30,672,2.262205156,220.94371,0,41.75824,,,0,59,no
2022-04-04T17:31:56+05:30,673,1.85874288,220.74059,0,42.12454,,,0,59,no
2022-04-04T17:32:12+05:30,674,2.198013003,220.60834,0,41.88034,,,0,59,no
2022-04-04T17:32:28+05:30,675,2.089894754,221.31258,0,41.88034,,,0,59,no
2022-04-04T17:32:45+05:30,676,2.211362501,220.96332,0,41.51404,,,0,59,no
2022-04-04T17:33:01+05:30,677,2.359227169,221.34367,0,42.85714,,,0,60,no
2022-04-04T17:33:17+05:30,678,2.040134596,221.2256,0,42.36874,,,0,60,no
2022-04-04T17:33:34+05:30,679,2.025321313,221.00197,0,42.49084,,,0,60,no
2022-04-04T17:33:50+05:30,680,1.858927728,220.71864,0,42.36874,,,0,60,no
2022-04-04T17:34:07+05:30,681,2.009828677,220.84967,1,42.61294,,,1,60,yes
2022-04-04T17:34:39+05:30,682,2.382601613,220.7377,0,43.22344,,,0,60,no
2022-04-04T17:34:55+05:30,683,2.031707201,222.14323,0,42.61294,,,0,60,no
2022-04-04T17:35:12+05:30,684,2.184259422,221.99744,0,42.49084,,,0,59,no
2022-04-04T17:35:28+05:30,685,2.117133551,221.98883,0,42.12454,,,0,59,no
2022-04-04T17:35:44+05:30,686,2.030852324,222.23674,0,42.61294,,,0,59,no
2022-04-04T17:36:00+05:30,687,2.350401681,222.17479,0,42.61294,,,0,59,no
2022-04-04T17:36:17+05:30,688,1.831905617,221.93829,0,42.73504,,,0,59,no
2022-04-04T17:36:33+05:30,689,1.798981823,221.85327,0,43.34554,,,0,59,no
2022-04-04T17:36:50+05:30,690,2.334119477,222.12659,0,43.46764,,,0,59,no
2022-04-04T17:37:07+05:30,691,1.988351784,221.35922,0,43.10134,,,0,59,no
2022-04-04T17:37:23+05:30,692,1.961961579,220.53439,0,42.61294,,,0,59,no
2022-04-04T17:37:40+05:30,693,2.142917211,221.05847,0,42.85714,,,0,59,no
2022-04-04T17:37:56+05:30,694,2.430594979,220.98293,0,43.22344,,,0,59,no
2022-04-04T17:38:13+05:30,695,1.924015113,221.00658,0,42.85714,,,0,59,no
2022-04-04T17:38:29+05:30,696,2.51852254,220.67303,0,42.97924,,,0,59,no
2022-04-04T17:38:45+05:30,697,2.444210229,221.27802,0,43.22344,,,0,59,no
2022-04-04T17:39:01+05:30,698,2.370356896,221.87798,0,42.61294,,,0,59,no
2022-04-04T17:39:18+05:30,699,2.173497469,221.38052,0,43.34554,,,0,59,no
2022-04-05T13:13:55+05:30,700,2.153756216,219.94597,0,29.30403,,,0,58,no
2022-04-05T13:14:11+05:30,701,2.099052,220.34709,0,30.03663,,,0,57,no
2022-04-05T13:14:29+05:30,702,2.294992909,221.03772,0,30.15873,,,0,57,no
2022-04-05T13:14:45+05:30,703,2.211812845,220.91833,0,30.64713,,,0,57,no
2022-04-05T13:15:02+05:30,704,1.989392228,221.24345,0,31.25763,,,0,57,no
2022-04-05T13:15:18+05:30,705,2.088693894,221.43982,1,30.15873,,,1,57,yes
2022-04-05T13:15:51+05:30,706,2.483141495,223.81729,0,30.76923,,,0,57,no
2022-04-05T13:16:08+05:30,707,2.099645368,223.8378,0,31.25763,,,0,57,no
2022-04-05T13:16:24+05:30,708,2.249059174,223.89362,0,31.50183,,,0,57,no
2022-04-05T13:16:40+05:30,709,2.012646859,224.24699,0,31.62393,,,0,57,no
2022-04-05T13:16:57+05:30,710,1.850469563,223.74321,0,31.86813,,,0,57,no
2022-04-05T13:17:13+05:30,711,2.081864028,223.95795,0,31.86813,,,0,57,no
2022-04-05T13:17:29+05:30,712,2.018222267,223.6275,0,32.35653,,,0,57,no
2022-04-05T13:17:46+05:30,713,1.925507655,222.77242,0,32.47863,,,0,57,no
2022-04-05T13:18:02+05:30,714,1.873751843,222.95375,0,33.08913,,,0,57,no
2022-04-05T13:18:19+05:30,715,2.338779198,223.27888,0,33.21124,,,0,57,no
2022-04-05T13:18:35+05:30,716,1.824142226,222.88284,0,32.96703,,,0,57,no
2022-04-05T13:18:51+05:30,717,2.433665869,223.76942,0,33.21124,,,0,56,no
2022-04-05T13:19:08+05:30,718,1.956403155,223.06752,0,33.21124,,,0,57,no
2022-04-05T13:19:26+05:30,719,2.032353935,223.90785,0,33.21124,,,0,57,no
2022-04-05T13:19:43+05:30,720,2.296720349,224.11958,0,43.83394,,,0,57,no
2022-04-05T13:19:59+05:30,721,2.256359546,223.16922,0,33.45543,,,0,57,no
2022-04-05T13:20:16+05:30,722,2.053314755,223.43871,0,33.82174,,,0,57,no
2022-04-05T13:20:32+05:30,723,2.269532078,223.51744,0,34.06593,,,0,57,no
2022-04-05T13:20:49+05:30,724,1.803182238,223.40504,0,34.18803,,,0,57,no
2022-04-05T13:21:06+05:30,725,1.968876506,223.54881,0,34.67643,,,0,57,no
2022-04-05T13:21:22+05:30,726,2.441179796,223.08066,0,34.55433,,,0,57,no
2022-04-05T13:21:39+05:30,727,2.440998483,223.09723,0,34.55433,,,0,57,no
2022-04-05T13:21:55+05:30,728,2.454049181,223.43073,0,34.43224,,,0,57,no
2022-04-05T13:22:12+05:30,729,2.331729254,223.95396,0,34.92064,,,0,57,no
2022-04-05T13:22:29+05:30,730,2.431771588,223.94373,0,34.92064,,,0,57,no
2022-04-05T13:22:45+05:30,731,2.490237679,223.1795,0,34.79853,,,0,57,no
2022-04-05T13:23:01+05:30,732,1.984281586,223.69305,0,36.14164,,,0,57,no
2022-04-05T13:23:18+05:30,733,2.036018184,223.50488,0,35.40903,,,0,57,no
2022-04-05T13:23:34+05:30,734,1.916235728,223.85033,0,35.89743,,,0,57,no
2022-04-05T13:23:51+05:30,735,2.369694751,223.51402,0,36.14164,,,0,57,no
2022-04-05T13:24:07+05:30,736,1.764532749,224.07065,0,36.26374,,,0,57,no
2022-04-05T13:24:23+05:30,737,1.950306228,223.76486,0,36.01954,,,0,56,no
2022-04-05T13:24:39+05:30,738,2.077264065,224.45389,0,36.01954,,,0,57,no
2022-04-05T13:24:56+05:30,739,1.783145697,223.82355,0,35.89743,,,0,57,no
2022-04-05T13:25:12+05:30,740,2.395653463,224.20605,0,36.01954,,,0,57,no
2022-04-05T13:25:29+05:30,741,2.114545035,224.02455,0,36.50794,,,0,57,no
2022-04-05T13:25:45+05:30,742,2.040050515,224.89149,0,36.63004,,,0,57,no
2022-04-05T13:26:01+05:30,743,2.42754757,224.3334,0,36.75214,,,0,57,no
2022-04-05T13:26:18+05:30,744,2.475716578,224.48854,0,37.11844,,,0,57,no
2022-04-05T13:26:34+05:30,745,2.309362559,224.50784,0,37.11844,,,0,57,no
2022-04-05T13:26:51+05:30,746,1.934656991,223.64688,0,36.99634,,,0,57,no
2022-04-05T13:27:07+05:30,747,1.964051792,224.09796,0,36.38584,,,0,57,no
2022-04-05T13:27:23+05:30,748,2.100420553,223.75519,0,37.11844,,,0,57,no
2022-04-05T13:27:40+05:30,749,2.379844065,224.12813,0,36.87424,,,0,57,no
2022-04-05T13:27:58+05:30,750,2.131644496,223.97731,0,36.99634,,,0,57,no
2022-04-05T13:28:14+05:30,751,2.112345702,224.2578,0,37.11844,,,0,57,no
2022-04-05T13:28:31+05:30,752,1.947966212,224.03366,0,37.11844,,,0,57,no
2022-04-05T13:28:47+05:30,753,1.764429673,224.08374,0,37.11844,,,0,57,no
2022-04-05T13:29:03+05:30,754,1.847540245,224.09796,0,36.87424,,,0,57,no
2022-04-05T13:29:20+05:30,755,2.452396401,223.58131,0,37.48474,,,0,56,no
2022-04-05T13:29:36+05:30,756,2.290719625,223.07837,0,37.11844,,,0,56,no
2022-04-05T13:29:52+05:30,757,2.190199776,223.09837,0,37.72894,,,0,56,no
2022-04-05T13:30:09+05:30,758,2.427121945,222.83594,0,37.11844,,,0,56,no
2022-04-05T13:30:25+05:30,759,1.913182236,222.25797,0,37.97314,,,0,56,no
